2020-04-24,BG,-36,-21,,-31,11
2020-04-25,BG,-43,-27,,-16,
2020-04-26,BG,-39,-14,,-11,
2020-04-27,BG,-29,-7,,-30,8
2020-04-28,BG,-34,-15,,-26,9
2020-04-29,BG,-29,-3,,-26,8
2020-04-30,BG,-28,-10,,-29,8
2020-05-01,BG,-38,14,,-56,14
2020-05-02,BG,-37,-6,,-22,
2020-05-03,BG,-38,-1,,-8,
2020-05-04,BG,-24,0,,-25,9
2020-05-05,BG,-16,17,,-23,7
2020-05-06,BG,-40,4,,-59,15
2020-05-07,BG,-11,1,,-23,6
2020-05-08,BG,-12,18,,-22,7
2020-05-09,BG,-7,36,,-6,
2020-05-10,BG,14,65,,8,
2020-05-11,BG,1,29,,-17,4
2020-05-12,BG,-3,36,,-17,5
2020-05-13,BG,-1,31,,-18,4
2020-05-14,BG,0,32,,-17,3
2020-05-15,BG,1,28,,-19,3
2020-05-16,BG,1,27,,-2,-2
2020-05-17,BG,9,49,,12,
2020-05-18,BG,3,23,,-17,3
2020-05-19,BG,-2,31,,-16,4
2020-05-20,BG,2,35,,-15,3
2020-05-21,BG,-13,-3,,-20,6
2020-05-22,BG,0,25,,-16,3
2020-05-23,BG,4,28,,1,-1
2020-05-24,BG,54,95,,19,
2020-05-25,BG,-9,36,,-48,8
2020-05-26,BG,-10,10,,-14,4
2020-05-27,BG,0,34,,-13,3
2020-05-28,BG,2,31,,-14,2
2020-05-29,BG,-8,11,,-14,3
2020-05-30,BG,0,26,,9,-1
2020-05-31,BG,21,60,,24,
2020-06-01,BG,22,54,,-10,-1
2020-06-02,BG,-12,-3,,-12,5
2020-06-03,BG,9,43,,-8,1
2020-06-04,BG,13,50,,-10,-1
2020-06-05,BG,7,47,,-11,0
2020-06-06,BG,10,52,,8,-4
2020-06-07,BG,29,87,,19,
2020-06-08,BG,13,41,,-9,-1
2020-06-09,BG,13,49,,-7,-1
2020-06-10,BG,21,68,,-8,-2
2020-06-11,BG,12,41,,-10,0
2020-06-12,BG,10,53,,-8,-2
2020-06-13,BG,8,41,,7,-3
2020-06-14,BG,12,43,,17,
2020-06-15,BG,2,9,,-11,2
2020-06-16,BG,2,20,,-7,3
2020-06-17,BG,16,56,,-9,0
2020-06-18,BG,22,56,,-9,-1
2020-06-19,BG,8,48,,-11,0
2020-06-20,BG,23,79,,11,-4
2020-06-21,BG,31,86,,19,
2020-06-22,BG,18,60,,-9,-1
2020-06-23,BG,20,77,,-7,-1
2020-06-24,BG,19,62,,-6,-1
2020-06-25,BG,12,59,,-9,-1
2020-06-26,BG,32,92,,-9,-3
2020-06-27,BG,31,115,,11,-8
2020-06-29,BG,25,91,,-10,-4
2020-06-30,BG,24,110,,-7,-3
2020-07-02,BG,34,105,,-10,-5
2020-07-03,BG,28,112,,-12,-5
2020-07-04,BG,34,134,,5,-8
2020-07-06,BG,29,96,,-14,-3
2020-07-07,BG,20,77,,-12,-1
2020-07-08,BG,41,121,,-9,-4
2020-07-09,BG,36,118,,-12,-4
2020-07-10,BG,30,118,,-14,-4
2020-07-11,BG,41,157,,7,-7
2020-07-13,BG,37,89,,-14,-2
2020-07-14,BG,33,122,,-13,-2
2020-07-15,BG,43,150,,-12,-4
2020-07-16,BG,46,139,,-14,-4
2020-07-17,BG,38,153,,-15,-3
2020-07-18,BG,50,201,,6,-7
2020-07-23,BG,57,190,,-15,-4
2020-07-24,BG,49,198,,-16,-4
2020-07-25,BG,62,229,,3,-7
2020-07-31,BG,49,205,,-19,-2
2020-08-01,BG,67,222,,6,-6
2020-08-07,BG,64,221,,-19,-3
2020-08-08,BG,72,227,,3,-6
2020-08-14,BG,58,223,,-21,-2
2020-08-15,BG,82,240,,4,-7
2020-08-20,BG,75,190,,-18,-2
2020-08-21,BG,61,227,,-19,-3
2020-08-22,BG,71,232,,4,-7
2020-08-28,BG,60,216,,-20,-4
2020-08-29,BG,65,217,,3,-8
